,FullCV_01_idx,FullCV_01_flag,FullCV_02_idx,FullCV_02_flag,FullCV_03_idx,FullCV_03_flag,FullCV_04_idx,FullCV_04_flag,FullCV_05_idx,FullCV_05_flag,FullCV_06_idx,FullCV_06_flag,FullCV_07_idx,FullCV_07_flag,FullCV_08_idx,FullCV_08_flag,FullCV_09_idx,FullCV_09_flag,FullCV_10_idx,FullCV_10_flag
2577,2577,train,3259,test,87,train,2296,train,1778,train,630,train,2457,train,3289,test,483,train,3846,test
2578,2578,train,2939,test,2858,test,2504,train,102,train,297,train,2437,train,2582,train,1839,train,850,train
2579,2579,train,92,train,3323,test,1316,train,1495,train,752,train,2599,train,944,train,354,train,457,train
2580,2580,train,1143,train,3480,test,3928,test,420,train,776,train,2125,train,2695,train,435,train,1736,train
2581,2581,train,962,train,2974,test,2843,test,1640,train,1156,train,3353,test,436,train,895,train,429,train
2582,2582,train,656,train,474,train,3646,test,1169,train,3349,test,1921,train,1819,train,616,train,1624,train
2583,2583,train,1618,train,868,train,2178,train,95,train,1162,train,1991,train,1482,train,1110,train,2364,train
2584,2584,train,1955,train,1927,train,2698,train,3336,test,1171,train,3459,test,1538,train,996,train,938,train
2585,2585,train,2084,train,2872,test,991,train,2529,train,1203,train,1334,train,1711,train,1993,train,2297,train
2586,2586,train,3665,test,131,train,513,train,1212,train,3265,test,2772,test,493,train,3161,test,2566,train
2587,2587,train,1157,train,1115,train,3340,test,422,train,2820,test,2768,test,1583,train,3192,test,89,train
2588,2588,train,600,train,50,train,2140,train,1384,train,2874,test,657,train,633,train,2761,train,503,train
2589,2589,train,320,train,1372,train,3101,test,2475,train,811,train,359,train,3601,test,2043,train,784,train
2590,2590,train,2918,test,675,train,778,train,225,train,1306,train,1501,train,1915,train,2151,train,1354,train
2591,2591,train,2839,test,1933,train,685,train,954,train,289,train,2288,train,884,train,2648,train,3611,test
2592,2592,train,1184,train,3372,test,951,train,898,train,2597,train,2799,test,758,train,169,train,3631,test
2593,2593,train,3714,test,3112,test,1655,train,1069,train,3815,test,1827,train,665,train,1454,train,1755,train
2594,2594,train,48,train,1179,train,197,train,2881,test,2036,train,117,train,1184,train,2526,train,244,train
2595,2595,train,819,train,2367,train,953,train,1620,train,3794,test,3685,test,1589,train,1479,train,2349,train
2596,2596,train,1975,train,1213,train,2733,train,2121,train,2941,test,486,train,3154,test,2482,train,349,train
2597,2597,train,1916,train,3786,test,3415,test,2802,test,396,train,2899,test,3150,test,2862,test,3274,test
2598,2598,train,3696,test,3821,test,2884,test,1289,train,1196,train,195,train,1817,train,3306,test,2833,test
2599,2599,train,949,train,3180,test,3640,test,2821,test,1312,train,3048,test,2557,train,3519,test,191,train
2600,2600,train,2714,train,38,train,884,train,1494,train,2301,train,2410,train,3903,test,1870,train,0,train
2601,2601,train,3868,test,572,train,52,train,1856,train,2418,train,928,train,1569,train,134,train,1344,train
2602,2602,train,2033,train,1410,train,1750,train,489,train,2045,train,1404,train,2120,train,2324,train,2892,test
2603,2603,train,3537,test,3406,test,1404,train,2386,train,3145,test,531,train,824,train,1957,train,405,train
2604,2604,train,3601,test,1511,train,2249,train,2412,train,2303,train,430,train,628,train,3582,test,3891,test
2605,2605,train,2542,train,517,train,2623,train,861,train,3675,test,3362,test,460,train,626,train,281,train
2606,2606,train,1397,train,559,train,1136,train,2679,train,3132,test,3789,test,431,train,2337,train,1205,train
2607,2607,train,3953,test,3911,test,2856,test,1888,train,2829,test,591,train,3698,test,2603,train,2030,train
2608,2608,train,3820,test,1883,train,1203,train,1135,train,1630,train,1892,train,3740,test,2441,train,1160,train
2609,2609,train,1565,train,3538,test,2595,train,3115,test,978,train,2145,train,636,train,736,train,3690,test
2610,2610,train,3370,test,3494,test,1884,train,717,train,1208,train,3388,test,2835,test,1893,train,2509,train
2611,2611,train,1322,train,3070,test,1542,train,2474,train,2944,test,2157,train,1024,train,754,train,1793,train
2612,2612,train,1357,train,2570,train,1121,train,2766,train,3943,test,2316,train,524,train,1306,train,495,train
2613,2613,train,736,train,1918,train,3724,test,2129,train,2646,train,1472,train,550,train,800,train,3934,test
2614,2614,train,769,train,1650,train,1119,train,41,train,1878,train,2089,train,458,train,3142,test,2426,train
2615,2615,train,919,train,2262,train,320,train,530,train,2274,train,462,train,2997,test,1045,train,1119,train
2616,2616,train,3638,test,2893,test,2264,train,510,train,1760,train,2216,train,1689,train,2511,train,1273,train
2617,2617,train,2956,test,3239,test,3211,test,810,train,952,train,139,train,2479,train,860,train,2902,test
2618,2618,train,3607,test,2696,train,2725,train,927,train,2304,train,895,train,231,train,3438,test,257,train
2619,2619,train,3436,test,802,train,1581,train,2003,train,2390,train,795,train,1946,train,1959,train,829,train
2620,2620,train,3247,test,446,train,248,train,3742,test,3336,test,3690,test,48,train,1307,train,2519,train
2621,2621,train,2668,train,1508,train,107,train,521,train,1059,train,3043,test,1723,train,1856,train,3154,test
2622,2622,train,3048,test,2344,train,3553,test,47,train,2234,train,439,train,1606,train,1717,train,2818,test
2623,2623,train,2970,test,425,train,3884,test,94,train,81,train,699,train,2593,train,3887,test,3543,test
2624,2624,train,550,train,2474,train,1099,train,122,train,3764,test,3942,test,2133,train,2883,test,3720,test
2625,2625,train,917,train,913,train,1711,train,1852,train,925,train,755,train,3052,test,102,train,1022,train
2626,2626,train,2280,train,374,train,910,train,1455,train,3462,test,220,train,816,train,2353,train,2173,train
2627,2627,train,1297,train,826,train,3836,test,1662,train,1389,train,1310,train,2892,test,3653,test,1065,train
2628,2628,train,1077,train,3027,test,1923,train,686,train,2300,train,3765,test,2027,train,555,train,1423,train
2629,2629,train,2102,train,1067,train,2876,test,2545,train,3404,test,352,train,130,train,3037,test,2431,train
2630,2630,train,3188,test,2083,train,1082,train,2856,test,3691,test,2727,train,142,train,2841,test,2166,train
2631,2631,train,1062,train,77,train,2517,train,3643,test,2917,test,37,train,2851,test,3058,test,187,train
2632,2632,train,93,train,1621,train,2441,train,658,train,3795,test,1083,train,3657,test,1115,train,3016,test
2633,2633,train,2347,train,3829,test,3920,test,389,train,3649,test,601,train,3087,test,1012,train,710,train
2634,2634,train,3376,test,1877,train,1165,train,1703,train,2469,train,3004,test,602,train,1152,train,504,train
2635,2635,train,424,train,2148,train,675,train,352,train,872,train,1364,train,3762,test,2050,train,3045,test
2636,2636,train,174,train,2698,train,1686,train,1006,train,2782,test,92,train,2545,train,3549,test,390,train
2637,2637,train,1610,train,1852,train,3890,test,3885,test,3071,test,1676,train,108,train,2720,train,1198,train
2638,2638,train,2458,train,1550,train,2151,train,507,train,2840,test,1245,train,533,train,2826,test,3236,test
2639,2639,train,2190,train,2522,train,1822,train,715,train,869,train,2762,train,1223,train,1275,train,3280,test
2640,2640,train,1241,train,438,train,2995,test,1629,train,1419,train,632,train,856,train,820,train,1197,train
2641,2641,train,2063,train,3830,test,259,train,2765,train,1950,train,1804,train,2318,train,3569,test,749,train
2642,2642,train,254,train,3943,test,1080,train,3943,test,1910,train,1801,train,3749,test,273,train,193,train
2643,2643,train,3620,test,1580,train,444,train,1701,train,2120,train,1500,train,2098,train,1343,train,917,train
2644,2644,train,2804,test,3863,test,2604,train,3403,test,1095,train,3286,test,2876,test,1913,train,3057,test
2645,2645,train,1513,train,3537,test,2207,train,3621,test,1327,train,2403,train,1208,train,345,train,3522,test
2646,2646,train,1608,train,3561,test,1843,train,2153,train,3829,test,2455,train,1934,train,197,train,1495,train
2647,2647,train,3327,test,3204,test,671,train,2026,train,197,train,665,train,3315,test,1773,train,2148,train
2648,2648,train,2689,train,1891,train,3885,test,49,train,2783,test,1384,train,2124,train,97,train,693,train
2649,2649,train,3633,test,3247,test,213,train,1959,train,987,train,720,train,1999,train,3364,test,445,train
2650,2650,train,965,train,1793,train,3694,test,747,train,1865,train,1790,train,2304,train,1921,train,1171,train
2651,2651,train,498,train,3723,test,2908,test,3306,test,1864,train,1948,train,3430,test,1951,train,2731,train
2652,2652,train,3295,test,2327,train,3534,test,3649,test,2427,train,546,train,451,train,1206,train,3237,test
2653,2653,train,2029,train,1520,train,13,train,548,train,2643,train,3431,test,3164,test,42,train,1690,train
2654,2654,train,1552,train,1461,train,607,train,1052,train,3542,test,3720,test,1860,train,511,train,491,train
2655,2655,train,3203,test,1251,train,1524,train,3866,test,1478,train,1815,train,3658,test,271,train,2079,train
2656,2656,train,2951,test,1399,train,1611,train,3707,test,2619,train,2055,train,1809,train,2948,test,1406,train
2657,2657,train,2186,train,1985,train,938,train,3818,test,499,train,1661,train,1491,train,628,train,2710,train
2658,2658,train,1901,train,3908,test,2841,test,369,train,3184,test,870,train,2681,train,3532,test,2088,train
2659,2659,train,340,train,1900,train,2167,train,66,train,2642,train,108,train,2619,train,3077,test,886,train
2660,2660,train,3505,test,1503,train,3404,test,321,train,2244,train,3324,test,1243,train,24,train,3657,test
2661,2661,train,1866,train,1749,train,2331,train,2970,test,1838,train,2311,train,2013,train,1006,train,1718,train
2662,2662,train,3206,test,2168,train,3790,test,2851,test,1197,train,3034,test,311,train,3769,test,131,train
2663,2663,train,3123,test,1975,train,763,train,3648,test,3732,test,727,train,3812,test,1313,train,3094,test
2664,2664,train,2983,test,1373,train,252,train,242,train,1272,train,149,train,1881,train,1389,train,2178,train
2665,2665,train,763,train,2656,train,1738,train,617,train,1842,train,3816,test,506,train,2133,train,3910,test
2666,2666,train,1800,train,1265,train,365,train,1293,train,2451,train,3853,test,396,train,776,train,1255,train
2667,2667,train,1324,train,2372,train,2217,train,1233,train,260,train,784,train,1938,train,1531,train,19,train
2668,2668,train,3398,test,1872,train,1820,train,722,train,1662,train,1632,train,1687,train,3444,test,3688,test
2669,2669,train,3051,test,3052,test,591,train,191,train,1611,train,2186,train,1264,train,1160,train,134,train
2670,2670,train,2034,train,662,train,2861,test,1215,train,1951,train,1084,train,782,train,3560,test,2799,test
2671,2671,train,1174,train,2484,train,1336,train,3444,test,1084,train,732,train,3520,test,2390,train,1915,train
2672,2672,train,3800,test,1234,train,1494,train,1740,train,3341,test,629,train,3097,test,282,train,3619,test
2673,2673,train,2209,train,1542,train,2524,train,1929,train,3626,test,171,train,873,train,3154,test,72,train
2674,2674,train,1232,train,1126,train,3423,test,1972,train,3329,test,2565,train,3700,test,2621,train,2217,train
2675,2675,train,3294,test,1183,train,2956,test,178,train,674,train,1649,train,3562,test,2067,train,3776,test
2676,2676,train,1514,train,2208,train,422,train,3079,test,1211,train,1569,train,997,train,3404,test,2478,train
2677,2677,train,800,train,216,train,3634,test,3247,test,2404,train,1092,train,457,train,216,train,2427,train
2678,2678,train,2027,train,928,train,2273,train,3402,test,1371,train,2012,train,1471,train,2462,train,2052,train
2679,2679,train,655,train,2377,train,3242,test,704,train,1823,train,2559,train,2118,train,933,train,725,train
2680,2680,train,1089,train,865,train,335,train,2023,train,2156,train,124,train,1211,train,2017,train,3153,test
2681,2681,train,2674,train,3691,test,2635,train,2894,test,938,train,1751,train,547,train,1117,train,2103,train
2682,2682,train,1943,train,258,train,330,train,596,train,2878,test,1152,train,491,train,3500,test,506,train
2683,2683,train,3409,test,1317,train,3314,test,3713,test,2740,train,2834,test,1969,train,3828,test,1543,train
2684,2684,train,2796,test,3488,test,478,train,1481,train,1778,train,1519,train,1022,train,3274,test,2433,train
2685,2685,train,220,train,1192,train,3762,test,669,train,1323,train,1260,train,1038,train,3812,test,1261,train
2686,2686,train,2624,train,2130,train,3509,test,1776,train,1315,train,3732,test,2508,train,561,train,104,train
2687,2687,train,3140,test,1767,train,3292,test,3328,test,1090,train,1137,train,3771,test,119,train,197,train
2688,2688,train,3134,test,1058,train,1261,train,2046,train,1809,train,3104,test,1950,train,790,train,2061,train
2689,2689,train,1368,train,1774,train,1670,train,3468,test,2517,train,1680,train,3038,test,2432,train,1746,train
2690,2690,train,3605,test,2185,train,722,train,1194,train,1462,train,2970,test,1391,train,1491,train,776,train
2691,2691,train,1090,train,1679,train,2556,train,1113,train,2543,train,3612,test,1563,train,1317,train,1829,train
2692,2692,train,3870,test,3418,test,2907,test,2318,train,3567,test,1559,train,1449,train,2439,train,3372,test
2693,2693,train,2316,train,230,train,3192,test,3410,test,13,train,3598,test,2354,train,315,train,47,train
2694,2694,train,3837,test,1925,train,2199,train,2443,train,1955,train,3450,test,1883,train,1485,train,3145,test
2695,2695,train,1442,train,488,train,3033,test,756,train,1018,train,309,train,2415,train,3266,test,702,train
2696,2696,train,3917,test,3684,test,2557,train,1840,train,1420,train,3445,test,905,train,1995,train,2995,test
2697,2697,train,1098,train,1649,train,2008,train,1838,train,2700,train,1930,train,1799,train,1710,train,55,train
2698,2698,train,1283,train,16,train,2826,test,3109,test,2258,train,172,train,2595,train,1557,train,1142,train
2699,2699,train,1603,train,3148,test,3474,test,1532,train,2033,train,3011,test,2325,train,31,train,456,train
2700,2700,train,262,train,3394,test,312,train,3364,test,2870,test,3892,test,1278,train,3788,test,1327,train
2701,2701,train,2621,train,3260,test,439,train,1773,train,3867,test,1475,train,2269,train,738,train,93,train
2702,2702,train,3180,test,3823,test,2786,test,1362,train,71,train,1674,train,353,train,3762,test,3753,test
2703,2703,train,153,train,283,train,2825,test,2517,train,1766,train,2182,train,2939,test,3882,test,92,train
2704,2704,train,2511,train,2487,train,3384,test,2494,train,3038,test,1105,train,3807,test,1910,train,3069,test
2705,2705,train,3265,test,807,train,624,train,1173,train,2936,test,2372,train,399,train,1799,train,2372,train
2706,2706,train,2937,test,351,train,1689,train,1265,train,279,train,120,train,624,train,3937,test,3451,test
2707,2707,train,2820,test,3452,test,2141,train,284,train,3908,test,885,train,549,train,1084,train,2065,train
2708,2708,train,1568,train,1013,train,1633,train,2535,train,1958,train,2013,train,955,train,459,train,74,train
2709,2709,train,2474,train,1516,train,1823,train,3461,test,1924,train,3121,test,1763,train,1244,train,2744,train
2710,2710,train,3803,test,926,train,2887,test,3829,test,3056,test,669,train,3817,test,51,train,2988,test
2711,2711,train,3923,test,2722,train,3750,test,1965,train,2887,test,306,train,3140,test,1713,train,2108,train
2712,2712,train,1906,train,1730,train,2717,train,2388,train,651,train,2266,train,1313,train,1364,train,2611,train
2713,2713,train,3807,test,2381,train,1435,train,3230,test,2606,train,2697,train,3866,test,1814,train,3042,test
2714,2714,train,325,train,2238,train,1255,train,3934,test,2640,train,614,train,3624,test,2230,train,1675,train
2715,2715,train,659,train,2761,train,261,train,2565,train,2377,train,1686,train,2432,train,3389,test,3054,test
