,Imine_name,Imine_smi,Thiol_name,Thiol_smi,Catalyst_name,Catalyst_smi,Product_name,Product_smi,rxn,Output,React_sites_I_T,Prod_sites,P_site
462,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_2,Sc1ccccc1,Catalyst_13,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1,Product_Imine_1_Thiol_2,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Sc1ccccc1.COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,1.531802956,"((6,), (0,))","((6,), (16,))",30
463,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_27,CCc1cc2c(c3c1OP(=O)(O)Oc1c(CC)cc4c(c1-3)CCCC4)CCCC2,Product_Imine_0_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1ccc(Cl)cc1Cl)c1ccccc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.SC1CCCCC1.CCc1cc2c(c3c1OP(=O)(O)Oc1c(CC)cc4c(c1-3)CCCC4)CCCC2>>O=C(/N=C(\SC1CCCCC1)c1ccc(Cl)cc1Cl)c1ccccc1,0.047400225,"((3,), (0,))","((3,), (4,))",9
464,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_38,Cc1cc(C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C)cc(C)cc4C)cc4ccccc4c2-3)c(C)c1,Product_Imine_0_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(Cl)cc1Cl)c1ccccc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.Sc1ccccc1.Cc1cc(C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C)cc(C)cc4C)cc4ccccc4c2-3)c(C)c1>>O=C(/N=C(\Sc1ccccc1)c1ccc(Cl)cc1Cl)c1ccccc1,1.743657522,"((3,), (0,))","((3,), (4,))",17
465,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_13,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1,Product_Imine_3_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(C(F)(F)F)cc2)cc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.COc1ccc(S)cc1.COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(C(F)(F)F)cc2)cc1,1.531802956,"((3,), (6,))","((7,), (6,))",30
466,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_16,O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1,Product_Imine_0_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.COc1ccc(S)cc1.O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,1.301167112,"((3,), (6,))","((7,), (6,))",1
467,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_9,CC(C)(C)c1ccc([Si](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)c2cc3c(c4c2OP(=O)(O)Oc2c([Si](c5ccc(C(C)(C)C)cc5)(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1,Product_Imine_4_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Cc1ccccc1S.CC(C)(C)c1ccc([Si](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)c2cc3c(c4c2OP(=O)(O)Oc2c([Si](c5ccc(C(C)(C)C)cc5)(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,-0.047400225,"((3,), (7,))","((8,), (7,))",36
468,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_22,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc3c2-c2c(c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc23)O1,Product_Imine_3_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Sc1ccccc1.O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc3c2-c2c(c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc23)O1>>O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,0.142812956,"((3,), (0,))","((3,), (4,))",1
469,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_2,Sc1ccccc1,Catalyst_34,O=P1(O)Oc2c(-c3c4ccccc4cc4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4cc4ccccc34)cc3ccccc23)O1,Product_Imine_1_Thiol_2,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Sc1ccccc1.O=P1(O)Oc2c(-c3c4ccccc4cc4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4cc4ccccc34)cc3ccccc23)O1>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,1.446325365,"((6,), (0,))","((6,), (16,))",1
470,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_41,Cc1cc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cc(C)c(OC(C)C)c(C)c4)cc4ccccc4c2-3)cc(C)c1OC(C)C,Product_Imine_4_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Sc1ccccc1.Cc1cc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cc(C)c(OC(C)C)c(C)c4)cc4ccccc4c2-3)cc(C)c1OC(C)C>>O=C(/N=C(\Sc1ccccc1)c1ccccc1)c1ccccc1,1.17989059,"((3,), (0,))","((3,), (4,))",15
471,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_22,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc3c2-c2c(c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc23)O1,Product_Imine_0_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc3c2-c2c(c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc23)O1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,0.142812956,"((3,), (7,))","((8,), (7,))",1
472,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_41,Cc1cc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cc(C)c(OC(C)C)c(C)c4)cc4ccccc4c2-3)cc(C)c1OC(C)C,Product_Imine_4_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccccc2)cc1,O=C(/N=C/c1ccccc1)c1ccccc1.COc1ccc(S)cc1.Cc1cc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cc(C)c(OC(C)C)c(C)c4)cc4ccccc4c2-3)cc(C)c1OC(C)C>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccccc2)cc1,1.370103771,"((3,), (6,))","((7,), (6,))",15
473,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_27,CCc1cc2c(c3c1OP(=O)(O)Oc1c(CC)cc4c(c1-3)CCCC4)CCCC2,Product_Imine_4_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Cc1ccccc1S.CCc1cc2c(c3c1OP(=O)(O)Oc1c(CC)cc4c(c1-3)CCCC4)CCCC2>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,0.118834511,"((3,), (7,))","((8,), (7,))",9
474,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_1,Cc1cc(C)c(-c2cc(-c3cc4c(c5c3OP(=O)(O)Oc3c(-c6cc(-c7c(C)cc(C)cc7C)cc(-c7c(C)cc(C)cc7C)c6)cc6c(c3-5)CCCC6)CCCC4)cc(-c3c(C)cc(C)cc3C)c2)c(C)c1,Product_Imine_2_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1cccc2ccccc12)c1ccccc1,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.Sc1ccccc1.Cc1cc(C)c(-c2cc(-c3cc4c(c5c3OP(=O)(O)Oc3c(-c6cc(-c7c(C)cc(C)cc7C)cc(-c7c(C)cc(C)cc7C)c6)cc6c(c3-5)CCCC6)CCCC4)cc(-c3c(C)cc(C)cc3C)c2)c(C)c1>>O=C(/N=C(\Sc1ccccc1)c1cccc2ccccc12)c1ccccc1,1.629422542,"((3,), (0,))","((3,), (4,))",16
475,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_2,Sc1ccccc1,Catalyst_4,O=P1(O)Oc2c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc3c2-c2c(c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc23)O1,Product_Imine_1_Thiol_2,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Sc1ccccc1.O=P1(O)Oc2c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc3c2-c2c(c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc23)O1>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,1.125722444,"((6,), (0,))","((6,), (16,))",1
476,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_3,CCS,Catalyst_20,O=P1(O)Oc2c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc3c2-c2c(c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc23)O1,Product_Imine_0_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.CCS.O=P1(O)Oc2c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc3c2-c2c(c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc23)O1>>CCS/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,0.340722979,"((3,), (2,))","((3,), (2,))",1
477,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_3,O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3,Product_Imine_4_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccccc2)cc1,O=C(/N=C/c1ccccc1)c1ccccc1.COc1ccc(S)cc1.O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccccc2)cc1,1.964152936,"((3,), (6,))","((7,), (6,))",1
478,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_33,O=P1(O)Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1,Product_Imine_3_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,1.238109014,"((3,), (7,))","((8,), (7,))",1
479,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_37,O=P1(O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3,Product_Imine_0_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,1.027207628,"((3,), (7,))","((8,), (7,))",1
480,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_37,O=P1(O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3,Product_Imine_3_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Sc1ccccc1.O=P1(O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3>>O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,1.17989059,"((3,), (0,))","((3,), (4,))",1
481,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_10,O=P1(O)Oc2c(Br)cc3c(c2-c2c4c(cc(Br)c2O1)CCCC4)CCCC3,Product_Imine_4_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Sc1ccccc1.O=P1(O)Oc2c(Br)cc3c(c2-c2c4c(cc(Br)c2O1)CCCC4)CCCC3>>O=C(/N=C(\Sc1ccccc1)c1ccccc1)c1ccccc1,0.392793996,"((3,), (0,))","((3,), (4,))",1
482,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_27,CCc1cc2c(c3c1OP(=O)(O)Oc1c(CC)cc4c(c1-3)CCCC4)CCCC2,Product_Imine_0_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(Cl)cc1Cl)c1ccccc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.Sc1ccccc1.CCc1cc2c(c3c1OP(=O)(O)Oc1c(CC)cc4c(c1-3)CCCC4)CCCC2>>O=C(/N=C(\Sc1ccccc1)c1ccc(Cl)cc1Cl)c1ccccc1,0.419377753,"((3,), (0,))","((3,), (4,))",9
483,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_4,SC1CCCCC1,Catalyst_5,COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1,Product_Imine_1_Thiol_4,COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.SC1CCCCC1.COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1>>COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,0.715545793,"((6,), (0,))","((6,), (16,))",15
484,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_25,COc1ccc(Cc2cc3c(c4c2OP(=O)(O)Oc2c(Cc5ccc(OC)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1,Product_Imine_3_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.SC1CCCCC1.COc1ccc(Cc2cc3c(c4c2OP(=O)(O)Oc2c(Cc5ccc(OC)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1>>O=C(/N=C(\SC1CCCCC1)c1ccc(C(F)(F)F)cc1)c1ccccc1,-0.118834511,"((3,), (0,))","((3,), (4,))",14
485,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_11,CC(C)(C)c1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(C(C)(C)C)cc4)cc4ccccc4c2-3)cc1,Product_Imine_2_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.Cc1ccccc1S.CC(C)(C)c1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(C(C)(C)C)cc4)cc4ccccc4c2-3)cc1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,1.238109014,"((3,), (7,))","((8,), (7,))",19
486,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_28,O=P1(O)Oc2c(Br)cc3ccccc3c2-c2c(c(Br)cc3ccccc23)O1,Product_Imine_3_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Sc1ccccc1.O=P1(O)Oc2c(Br)cc3ccccc3c2-c2c(c(Br)cc3ccccc23)O1>>O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,0.366586769,"((3,), (0,))","((3,), (4,))",1
487,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_36,O=P1(O)Oc2c(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(Cc5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3,Product_Imine_2_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(Cc5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,0.264892334,"((3,), (7,))","((8,), (7,))",1
488,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_2,COc1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(OC)cc4)cc4ccccc4c2-3)cc1,Product_Imine_2_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1cccc2ccccc12)c1ccccc1,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.Sc1ccccc1.COc1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(OC)cc4)cc4ccccc4c2-3)cc1>>O=C(/N=C(\Sc1ccccc1)c1cccc2ccccc12)c1ccccc1,1.238109014,"((3,), (0,))","((3,), (4,))",17
489,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_42,O=P1(O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1,Product_Imine_4_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,1.334823138,"((3,), (7,))","((8,), (7,))",1
490,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_3,CCS,Catalyst_11,CC(C)(C)c1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(C(C)(C)C)cc4)cc4ccccc4c2-3)cc1,Product_Imine_2_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.CCS.CC(C)(C)c1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(C(C)(C)C)cc4)cc4ccccc4c2-3)cc1>>CCS/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,0.406036647,"((3,), (2,))","((3,), (2,))",19
491,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_14,O=P1(O)Oc2c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc3c2-c2c(c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc23)O1,Product_Imine_4_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc3c2-c2c(c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc23)O1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,1.301167112,"((3,), (7,))","((8,), (7,))",1
492,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_3,CCS,Catalyst_19,Cc1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(C)cc4)cc4ccccc4c2-3)cc1,Product_Imine_2_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.CCS.Cc1ccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4ccc(C)cc4)cc4ccccc4c2-3)cc1>>CCS/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,0.240111033,"((3,), (2,))","((3,), (2,))",16
493,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_2,Sc1ccccc1,Catalyst_41,Cc1cc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cc(C)c(OC(C)C)c(C)c4)cc4ccccc4c2-3)cc(C)c1OC(C)C,Product_Imine_1_Thiol_2,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Sc1ccccc1.Cc1cc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cc(C)c(OC(C)C)c(C)c4)cc4ccccc4c2-3)cc(C)c1OC(C)C>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,1.370103771,"((6,), (0,))","((6,), (16,))",15
494,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_3,CCS,Catalyst_30,O=P1(O)Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1,Product_Imine_3_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.CCS.O=P1(O)Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1>>CCS/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,0.419377753,"((3,), (2,))","((3,), (2,))",1
495,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_4,SC1CCCCC1,Catalyst_25,COc1ccc(Cc2cc3c(c4c2OP(=O)(O)Oc2c(Cc5ccc(OC)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1,Product_Imine_1_Thiol_4,COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.SC1CCCCC1.COc1ccc(Cc2cc3c(c4c2OP(=O)(O)Oc2c(Cc5ccc(OC)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1>>COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,0.749510758,"((6,), (0,))","((6,), (16,))",14
